TS,PID,TYPE,FLAG,PATTERN,OPEN,CREATE,DELETE,ENCRYPT,FILENAME
520486282538482,553330,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libexpat.so.1
520486282593417,553330,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libz.so.1
520486282650386,553330,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libc.so.6
520486283644104,553330,0,0,0,0,0,0,0,/usr/lib/locale/locale-archive
520486283682767,553330,0,0,0,0,0,0,0,/usr/share/locale/locale.alias
520486283734380,553330,0,0,0,0,0,0,0,/usr/lib/locale/C.UTF-8/LC_CTYPE
520486283738542,553330,0,0,0,0,0,0,0,/usr/lib/locale/C.utf8/LC_CTYPE
520486283765818,553330,0,0,0,0,0,0,0,/usr/lib/x86_64-linux-gnu/gconv/gconv-modules.cache
520486286141898,553330,0,0,0,0,0,0,0,/usr/bin/pyvenv.cfg
520486286150017,553330,0,0,0,0,0,0,0,/usr/pyvenv.cfg
520486286176979,553330,0,0,0,0,0,0,0,/usr/bin/pybuilddir.txt
520486287688751,553330,0,0,0,0,0,0,0,/etc/localtime
520486287938840,553330,0,0,0,0,0,0,0,/usr/lib/python3.10
520486288291503,553330,0,0,0,0,0,0,0,/usr/lib/python3.10/encodings/__pycache__/__init__.cpython-310.
520486288471131,553330,0,0,0,0,0,0,0,/usr/lib/python3.10/__pycache__/codecs.cpython-310.pyc
520486289080742,553330,0,0,0,0,0,0,0,/usr/lib/python3.10/encodings
520486289280570,553330,0,0,0,0,0,0,0,/usr/lib/python3.10/encodings/__pycache__/aliases.cpython-310.p
520486289626440,553330,0,0,0,0,0,0,0,/usr/lib/python3.10/encodings/__pycache__/utf_8.cpython-310.pyc
520486290003272,553330,0,0,0,0,0,0,0,/usr/lib/python3.10/__pycache__/io.cpython-310.pyc
520486290132352,553330,0,0,0,0,0,0,0,/usr/lib/python3.10/__pycache__/abc.cpython-310.pyc
520486290650084,553330,0,0,0,0,0,0,0,/usr/lib/python3.10/__pycache__/site.cpython-310.pyc
520486290900159,553330,0,0,0,0,0,0,0,/usr/lib/python3.10/__pycache__/os.cpython-310.pyc
520486291467068,553330,0,0,0,0,0,0,0,/usr/lib/python3.10/__pycache__/stat.cpython-310.pyc
520486291702776,553330,0,0,0,0,0,0,0,/usr/lib/python3.10/__pycache__/_collections_abc.cpython-310.py
520486292916473,553330,0,0,0,0,0,0,0,/usr/lib/python3.10/__pycache__/posixpath.cpython-310.pyc
520486293115087,553330,0,0,0,0,0,0,0,/usr/lib/python3.10/__pycache__/genericpath.cpython-310.pyc
520486293526408,553330,0,0,0,0,0,0,0,/usr/lib/python3.10/__pycache__/_sitebuiltins.cpython-310.pyc
520486293718211,553330,0,0,0,0,0,0,0,/root/devsrc/ebpfangel/ebpfangel/venv/pyvenv.cfg
520486293824712,553330,0,0,0,0,0,0,0,/root/devsrc/ebpfangel/ebpfangel/venv/lib/python3.10/site-packa
520486293908574,553330,0,0,0,0,0,0,0,/root/devsrc/ebpfangel/ebpfangel/venv/lib/python3.10/site-packa
520486294165452,553330,0,0,0,0,0,0,0,/root/devsrc/ebpfangel/ebpfangel/venv/lib/python3.10/site-packa
520486294217987,553330,0,0,0,0,0,0,0,/root/devsrc/ebpfangel/ebpfangel/venv/lib/python3.10/site-packa
520486294345459,553330,0,0,0,0,0,0,0,/usr/local/lib/python3.10/dist-packages
520486294370465,553330,0,0,0,0,0,0,0,/usr/local/lib/python3.10/dist-packages/easy-install.pth
520486294427938,553330,0,0,0,0,0,0,0,/usr/lib/python3/dist-packages
520486294601561,553330,0,0,0,0,0,0,0,/usr/lib/python3/dist-packages/logilab_common-1.8.2-nspkg.pth
520486294920998,553330,0,0,0,0,0,0,0,/usr/lib/python3.10/__pycache__/types.cpython-310.pyc
520486295318057,553330,0,0,0,0,0,0,0,/usr/lib/python3.10/importlib/__pycache__/__init__.cpython-310.
520486295468978,553330,0,0,0,0,0,0,0,/usr/lib/python3.10/__pycache__/warnings.cpython-310.pyc
520486295718872,553330,0,0,0,0,0,0,0,/usr/lib/python3.10/importlib
520486295804223,553330,0,0,0,0,0,0,0,/usr/lib/python3.10/importlib/__pycache__/util.cpython-310.pyc
520486295985703,553330,0,0,0,0,0,0,0,/usr/lib/python3.10/importlib/__pycache__/_abc.cpython-310.pyc
520486296168918,553330,0,0,0,0,0,0,0,/usr/lib/python3.10/__pycache__/contextlib.cpython-310.pyc
520486296431269,553330,0,0,0,0,0,0,0,/usr/lib/python3.10/collections/__pycache__/__init__.cpython-31
520486297058886,553330,0,0,0,0,0,0,0,/usr/lib/python3.10/__pycache__/keyword.cpython-310.pyc
520486297207314,553330,0,0,0,0,0,0,0,/usr/lib/python3.10/__pycache__/operator.cpython-310.pyc
520486297583667,553330,0,0,0,0,0,0,0,/usr/lib/python3.10/__pycache__/reprlib.cpython-310.pyc
520486298724161,553330,0,0,0,0,0,0,0,/usr/lib/python3.10/__pycache__/functools.cpython-310.pyc
520486299800485,553330,0,1,0,0,1,0,1,/usr/lib/python3.10/importlib/__pycache__/machinery.cpython-310
520486299934373,553330,0,1,0,0,1,0,1,/usr/lib/python3/dist-packages
520486300234333,553330,0,1,0,0,1,0,1,/usr/lib/python3/dist-packages/zope.interface-5.4.0-nspkg.pth
520486300646872,553330,0,1,0,0,1,0,1,/usr/lib/python3.10/__pycache__/sitecustomize.cpython-310.pyc
520486300740246,553330,0,1,0,0,1,0,1,/usr/lib/python3.10/lib-dynload
520486300833406,553330,0,1,0,0,1,0,1,/root/devsrc/ebpfangel/ebpfangel/venv/lib/python3.10/site-packa
520486300920285,553330,0,1,0,0,1,0,1,/usr/local/lib/python3.10/dist-packages
520486300960785,553330,0,1,0,0,1,0,1,/root/mininet
520486301058302,553330,0,1,0,0,1,0,1,/usr/lib/python3/dist-packages/__pycache__/apport_python_hook.c
520486301280373,553330,0,1,0,0,1,0,1,/root/devsrc/ebpfangel/ebpfangel/simulator/sim_miner.py
520486301394240,553330,0,1,0,0,1,0,1,/root/devsrc/ebpfangel/ebpfangel/simulator/sim_miner.py
520486301922613,553330,0,1,0,0,1,0,1,/root/devsrc/ebpfangel/ebpfangel/simulator
520486302039174,553330,0,1,0,0,1,0,1,/usr/lib/python3.10/__pycache__/hashlib.cpython-310.pyc
520486302204123,553330,0,1,0,0,1,0,1,/usr/lib/python3.10/lib-dynload/_hashlib.cpython-310-x86_64-lin
520486302257549,553330,0,1,0,0,1,0,1,/etc/ld.so.cache
520486302275603,553330,0,1,0,0,1,0,1,/lib/x86_64-linux-gnu/libcrypto.so.3
520486304257564,553330,0,1,0,0,1,0,1,/usr/lib/ssl/openssl.cnf
520486305135372,553330,0,1,0,0,1,0,1,/usr/lib/python3.10/__pycache__/socket.cpython-310.pyc
520486305747243,553330,0,1,0,0,1,0,1,/usr/lib/python3.10/__pycache__/selectors.cpython-310.pyc
520486305965770,553330,0,1,0,0,1,0,1,/usr/lib/python3.10/collections
520486306051026,553330,0,1,0,0,1,0,1,/usr/lib/python3.10/collections/__pycache__/abc.cpython-310.pyc
520486306768499,553330,0,1,0,0,1,0,1,/usr/lib/python3.10/__pycache__/enum.cpython-310.pyc
520486353922795,553330,1,1,0,0,1,0,1,/tmp/ebpfangel_miner.log
520486440936263,553331,0,0,0,0,0,0,0,/etc/ld.so.cache
520486440956805,553331,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libpcre2-8.so.0
520486441011143,553331,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libz.so.1
520486441062026,553331,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libc.so.6
520486441534293,553331,0,0,0,0,0,0,0,
520486441615356,553331,0,0,0,0,0,0,0,/usr/lib/locale/locale-archive
520486441776793,553331,0,0,0,0,0,0,0,/root/devsrc/ebpfangel/ebpfangel/.git/HEAD
520486441821125,553331,0,0,0,0,0,0,0,.git/config
520486441933534,553331,0,0,0,0,0,0,0,.git/config
520486441977238,553331,0,0,0,0,0,0,0,.git/config
520486442024550,553331,0,0,0,0,0,0,0,.git/index
520486442098221,553331,0,0,0,0,0,0,0,.git/info/exclude
520486442145205,553331,0,0,0,0,0,0,0,.gitignore
520486442149829,553331,0,0,0,0,0,0,0,logs/.gitignore
520486565238950,546260,0,0,0,0,0,0,0,/proc/uptime
520486599823976,553330,1,1,0,0,1,0,1,/tmp/ebpfangel_miner.log
520486685437903,542114,0,0,0,0,0,0,0,/sys/devices/system/cpu
520486713020596,547400,0,0,0,0,0,0,0,/proc/uptime
520486713136386,547400,0,0,0,0,0,0,0,/proc/547374/task
520486713167529,547400,0,0,0,0,0,0,0,/proc/547374/io
520486713189797,547400,0,0,0,0,0,0,0,/proc/stat
520486845295127,553330,1,1,0,0,1,0,1,/tmp/ebpfangel_miner.log
520487033389850,547606,0,0,0,0,0,0,0,/root/.cursor-server/data/User/workspaceStorage/a061dc621b0cf3f
520487093207135,553330,1,1,0,0,1,0,1,/tmp/ebpfangel_miner.log
520487186239283,542114,0,0,0,0,0,0,0,/sys/devices/system/cpu
520487271400594,546258,0,0,0,0,0,0,0,/proc/uptime
520487271981113,546250,0,0,0,0,0,0,0,/proc/self/stat
520487338554195,553330,1,1,0,0,1,0,1,/tmp/ebpfangel_miner.log
520487587437390,553330,1,1,0,0,1,0,1,/tmp/ebpfangel_miner.log
520487687010775,542114,0,0,0,0,0,0,0,/sys/devices/system/cpu
520487833313475,553330,1,1,0,0,1,0,1,/tmp/ebpfangel_miner.log
520487854673113,542114,0,0,0,0,0,0,0,/sys/devices/system/cpu
520488033545089,547608,0,0,0,0,0,0,0,/root/.cursor-server/data/User/workspaceStorage/a061dc621b0cf3f
520488082444544,553330,1,1,0,0,1,0,1,/tmp/ebpfangel_miner.log
520488187858026,542114,0,0,0,0,0,0,0,/sys/devices/system/cpu
520488329311106,553330,1,1,0,0,1,0,1,/tmp/ebpfangel_miner.log
520488574782676,553330,1,1,0,0,1,0,1,/tmp/ebpfangel_miner.log
520488688330355,542114,0,0,0,0,0,0,0,/sys/devices/system/cpu
520488714946656,547400,0,0,0,0,0,0,0,/proc/uptime
520488715043576,547400,0,0,0,0,0,0,0,/proc/547374/task
520488715072171,547400,0,0,0,0,0,0,0,/proc/547374/io
520488715106219,547400,0,0,0,0,0,0,0,/proc/stat
520488823636252,553330,1,1,0,0,1,0,1,/tmp/ebpfangel_miner.log
520489035166214,547607,0,0,0,0,0,0,0,/root/.cursor-server/data/User/workspaceStorage/a061dc621b0cf3f
520489069049119,553330,1,1,0,0,1,0,1,/tmp/ebpfangel_miner.log
520489189143095,542114,0,0,0,0,0,0,0,/sys/devices/system/cpu
520489314501736,553330,1,1,0,0,1,0,1,/tmp/ebpfangel_miner.log
520489450824282,851,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489450854349,851,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489450889772,851,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489450942993,851,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489450943447,553335,1,0,0,0,0,0,0,/proc/self/oom_score_adj
520489450951809,851,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489450958875,851,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489450971305,851,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489450978922,851,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489450985933,851,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489450993072,851,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489451000727,851,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489451007661,851,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489451015626,851,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489451022951,851,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489451029970,851,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489451037741,851,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489451045170,851,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489451053019,851,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489451901220,553335,0,0,0,0,0,0,0,/etc/ld.so.cache
520489451921666,553335,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libwrap.so.0
520489451970622,553335,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libaudit.so.1
520489452048201,553335,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libpam.so.0
520489452097539,553335,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libsystemd.so.0
520489452155127,553335,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libcrypto.so.3
520489452273705,553335,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libz.so.1
520489452330566,553335,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libcrypt.so.1
520489452382675,553335,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libselinux.so.1
520489452435584,553335,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libgssapi_krb5.so.2
520489452486528,553335,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libkrb5.so.3
520489452540920,553335,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libcom_err.so.2
520489452586429,553335,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libc.so.6
520489452660239,553335,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libnsl.so.2
520489452711109,553335,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libcap-ng.so.0
520489452762698,553335,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/liblzma.so.5
520489452812034,553335,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libzstd.so.1
520489452861207,553335,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/liblz4.so.1
520489452927562,553335,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libcap.so.2
520489452982958,553335,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libgcrypt.so.20
520489453045333,553335,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libpcre2-8.so.0
520489453097194,553335,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libk5crypto.so.3
520489453156995,553335,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libkrb5support.so.0
520489453208459,553335,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libkeyutils.so.1
520489453260538,553335,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libresolv.so.2
520489453312430,553335,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libtirpc.so.3
520489453370228,553335,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libgpg-error.so.0
520489455373037,553335,0,0,0,0,0,0,0,/proc/filesystems
520489455505933,553335,0,0,0,0,0,0,0,
520489456162212,553335,0,0,0,0,0,0,0,/usr/lib/ssl/openssl.cnf
520489457908168,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489457927058,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489457934727,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489457946661,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489457955980,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489457963411,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489457970573,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489457990456,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489458001173,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489458008085,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489458017557,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489458024872,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489458031960,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489458039161,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489458047457,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489458055032,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489458062139,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489458069861,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489458076953,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489458083963,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489458094629,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489458101732,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489458108706,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489458115775,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489458123043,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489458130111,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489458137781,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489458144955,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489458151875,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489458159312,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489458166672,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489458173729,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489458358535,553335,0,0,0,0,0,0,0,/etc/gai.conf
520489458659380,553335,0,0,0,0,0,0,0,/etc/nsswitch.conf
520489458691598,553335,0,0,0,0,0,0,0,/etc/passwd
520489458712839,553335,0,0,0,0,0,0,0,/etc/ssh/ssh_host_rsa_key
520489458851365,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489458861914,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489458880501,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489458890936,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489458898440,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489458905446,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489458912556,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489458920409,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489458927374,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489458934553,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489458942447,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489458949597,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489458956614,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489458967618,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489458975284,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489458982482,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489458989700,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489458997141,553335,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489459004177,553335,3,1,0,0,0,0,0,EVP_EncryptInit_ex
520489459011823,553335,3,1,0,0,0,0,0,EVP_EncryptInit_ex
520489459018952,553335,3,1,0,0,0,0,0,EVP_EncryptInit_ex
520489459025887,553335,3,1,0,0,0,0,0,EVP_EncryptInit_ex
520489459033272,553335,3,1,0,0,0,0,0,EVP_EncryptInit_ex
520489459041196,553335,3,1,0,0,0,0,0,EVP_EncryptInit_ex
520489459048237,553335,3,1,0,0,0,0,0,EVP_EncryptInit_ex
520489460402882,553335,0,1,0,0,0,0,0,/etc/ssh/ssh_host_rsa_key
520489460423119,553335,0,1,0,0,0,0,0,/etc/ssh/ssh_host_rsa_key.pub
520489460500911,553335,3,1,0,0,0,0,0,EVP_EncryptInit_ex
520489460510513,553335,3,1,0,0,0,0,0,EVP_EncryptInit_ex
520489460517685,553335,3,1,0,0,0,0,0,EVP_EncryptInit_ex
520489461668361,553335,0,1,0,0,0,0,0,/etc/ssh/ssh_host_ecdsa_key
520489462038405,553335,0,1,0,0,0,0,0,/etc/ssh/ssh_host_ecdsa_key
520489462050427,553335,0,1,0,0,0,0,0,/etc/ssh/ssh_host_ecdsa_key.pub
520489462383861,553335,0,1,0,0,0,0,0,/etc/ssh/ssh_host_ed25519_key
520489462501101,553335,0,1,0,0,0,0,0,/etc/ssh/ssh_host_ed25519_key
520489462510806,553335,0,1,0,0,0,0,0,/etc/ssh/ssh_host_ed25519_key.pub
520489462650235,553335,0,1,0,0,0,0,0,/dev/tty
520489462670136,553335,0,1,0,0,0,0,0,/dev/null
520489462735936,553335,0,1,0,0,0,0,0,/etc/hosts.allow
520489462757721,553335,0,1,0,0,0,0,0,/etc/hosts.deny
520489463632814,553336,0,0,0,0,0,0,0,/etc/gss/mech.d
520489463777256,553336,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489463807554,553336,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489463815140,553336,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489463828405,553336,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489463838584,553336,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489463846022,553336,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489463854898,553336,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489463883167,553336,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489463890091,553336,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489463897984,553336,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489463905593,553336,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489463912856,553336,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489463929578,553336,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489463937287,553336,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489463944193,553336,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489463971895,553336,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489463979470,553336,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489463986244,553336,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489463997154,553336,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489464014813,553336,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489464021424,553336,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489464028553,553336,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489464035847,553336,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489464042739,553336,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489464050378,553336,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489464057539,553336,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489464064526,553336,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489464072113,553336,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489464079527,553336,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489464086632,553336,3,0,0,0,0,0,0,EVP_EncryptInit_ex
520489475786892,553335,3,1,0,0,0,0,0,EVP_EncryptInit_ex
520489475797869,553335,3,1,0,0,0,0,0,EVP_EncryptInit_ex
520489475807462,553335,3,1,0,0,0,0,0,EVP_EncryptInit_ex
520489480880547,553335,0,1,0,0,0,0,0,/etc/host.conf
520489480905897,553335,0,1,0,0,0,0,0,/etc/resolv.conf
520489480962308,553335,0,1,0,0,0,0,0,/etc/hosts
520489482551122,553335,0,1,0,0,0,0,0,/etc/passwd
520489482593579,553335,0,1,0,0,1,0,1,/etc/ld.so.cache
520489482616677,553335,0,1,0,0,1,0,1,/lib/x86_64-linux-gnu/libnss_systemd.so.2
520489482923415,553335,0,1,0,0,1,0,1,/run/systemd/userdb/
520489483022727,553335,0,1,0,0,1,0,1,/proc/sys/kernel/random/boot_id
520489483193537,553335,0,1,0,0,1,0,1,/
520489483198601,553335,0,1,0,0,1,0,1,etc
520489483206596,553335,0,1,0,0,1,0,1,userdb
520489483211654,553335,0,1,0,0,1,0,1,/
520489483215294,553335,0,1,0,0,1,0,1,run
520489483221924,553335,0,1,0,0,1,0,1,userdb
520489483227941,553335,0,1,0,0,1,0,1,/
520489483230796,553335,0,1,0,0,1,0,1,run
520489483236254,553335,0,1,0,0,1,0,1,host
520489483241225,553335,0,1,0,0,1,0,1,/
520489483243620,553335,0,1,0,0,1,0,1,usr
520489483250193,553335,0,1,0,0,1,0,1,local
520489483256907,553335,0,1,0,0,1,0,1,lib
520489483263633,553335,0,1,0,0,1,0,1,userdb
520489483268333,553335,0,1,0,0,1,0,1,/
520489483270906,553335,0,1,0,0,1,0,1,usr
520489483276373,553335,0,1,0,0,1,0,1,lib
520489483282418,553335,0,1,0,0,1,0,1,userdb
520489483287514,553335,0,1,0,0,1,0,1,/
520489483290719,553335,0,1,0,0,1,0,1,lib
520489483304637,553335,0,1,0,0,1,0,1,usr
520489483310311,553335,0,1,0,0,1,0,1,lib
520489483316390,553335,0,1,0,0,1,0,1,userdb
520489483321782,553335,0,1,0,0,1,0,1,/etc/userdb/dbs.user
520489483325245,553335,0,1,0,0,1,0,1,/run/userdb/dbs.user
520489483329306,553335,0,1,0,0,1,0,1,/run/host/userdb/dbs.user
520489483333427,553335,0,1,0,0,1,0,1,/usr/local/lib/userdb/dbs.user
520489483336501,553335,0,1,0,0,1,0,1,/usr/lib/userdb/dbs.user
520489483339546,553335,0,1,0,0,1,0,1,/lib/userdb/dbs.user
520489483374591,553335,0,1,0,0,1,0,1,/etc/localtime
520489483438203,553335,0,1,0,0,1,0,1,/var/log/btmp
520489483580556,380,0,0,0,0,0,0,0,/proc/553335/comm
520489483634281,380,0,0,0,0,0,0,0,/proc/553335/cmdline
520489483657934,380,0,0,0,0,0,0,0,/proc/553335/status
520489483693263,380,0,0,0,0,0,0,0,/proc/553335/attr/current
520489483714880,380,0,0,0,0,0,0,0,/proc/553335/sessionid
520489483731324,380,0,0,0,0,0,0,0,/proc/553335/loginuid
520489483746713,380,0,0,0,0,0,0,0,/proc/553335/cgroup
520489483786958,380,0,0,0,0,0,0,0,/run/systemd/units/log-extra-fields:ssh.service
520489483832126,380,0,0,0,0,0,0,0,/run/log/journal/b660dd5fb2c84a54bebc2ff55074c50e/system.journa
520489484264421,553335,0,1,0,0,1,0,1,/etc/pam.d/sshd
520489484280029,553335,0,1,0,0,1,0,1,/etc/pam.d/common-auth
520489484301554,553335,0,1,0,0,1,0,1,/lib/x86_64-linux-gnu/security/pam_unix.so
520489484507863,553335,0,1,0,0,1,0,1,/lib/x86_64-linux-gnu/security/pam_deny.so
520489484573047,553335,0,1,0,0,1,0,1,/lib/x86_64-linux-gnu/security/pam_permit.so
520489484641024,553335,0,1,0,0,1,0,1,/lib/x86_64-linux-gnu/security/pam_cap.so
520489484722517,553335,0,1,0,0,1,0,1,/lib/x86_64-linux-gnu/security/pam_nologin.so
520489484792431,553335,0,1,0,0,1,0,1,/etc/pam.d/common-account
520489484814802,553335,0,1,0,0,1,0,1,/lib/x86_64-linux-gnu/security/pam_selinux.so
520489484914695,553335,0,1,0,0,1,0,1,/lib/x86_64-linux-gnu/security/pam_loginuid.so
520489484983751,553335,0,1,0,0,1,0,1,/lib/x86_64-linux-gnu/security/pam_keyinit.so
520489485050294,553335,0,1,0,0,1,0,1,/etc/pam.d/common-session
520489485067593,553335,0,1,0,0,1,0,1,/lib/x86_64-linux-gnu/security/pam_umask.so
520489485140507,553335,0,1,0,0,1,0,1,/lib/x86_64-linux-gnu/security/pam_systemd.so
520489485197289,553335,0,1,0,0,1,0,1,/etc/ld.so.cache
520489485211920,553335,0,1,0,0,1,0,1,/lib/x86_64-linux-gnu/libpam_misc.so.0
520489485405645,553335,0,1,0,0,1,0,1,/lib/x86_64-linux-gnu/security/pam_motd.so
520489485478818,553335,0,1,0,0,1,0,1,/lib/x86_64-linux-gnu/security/pam_mail.so
520489485548671,553335,0,1,0,0,1,0,1,/lib/x86_64-linux-gnu/security/pam_limits.so
